timestamp_utc,experiment_id,run_id,phase,sample_idx,attack_label,attack_strength,injection_active,delay_ms,loss_pct,jitter_ms,bandwidth_mbit,nodes_down_registered,wan_netem_links_active
2026-04-20T03:22:33.219464+00:00,ED-MAIN-NETEM,run-018,pre_attack,0,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:23:27.593953+00:00,ED-MAIN-NETEM,run-018,pre_attack,1,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:24:21.680933+00:00,ED-MAIN-NETEM,run-018,pre_attack,2,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,0
2026-04-20T03:25:39.042208+00:00,ED-MAIN-NETEM,run-018,attack_ramp,3,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:26:33.504183+00:00,ED-MAIN-NETEM,run-018,attack_ramp,4,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:27:28.447920+00:00,ED-MAIN-NETEM,run-018,attack_ramp,5,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,2
2026-04-20T03:28:22.112233+00:00,ED-MAIN-NETEM,run-018,attack_ramp,6,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,2
2026-04-20T03:29:16.678703+00:00,ED-MAIN-NETEM,run-018,attack_ramp,7,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,2
2026-04-20T03:30:10.217246+00:00,ED-MAIN-NETEM,run-018,under_attack,8,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:31:05.288548+00:00,ED-MAIN-NETEM,run-018,under_attack,9,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:31:59.835019+00:00,ED-MAIN-NETEM,run-018,under_attack,10,tc_netem,mid,1,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:34:03.607481+00:00,ED-MAIN-NETEM,run-018,recovery,11,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,0
2026-04-20T03:34:57.873667+00:00,ED-MAIN-NETEM,run-018,recovery,12,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:35:51.861281+00:00,ED-MAIN-NETEM,run-018,recovery,13,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:36:46.206716+00:00,ED-MAIN-NETEM,run-018,recovery,14,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:37:40.823270+00:00,ED-MAIN-NETEM,run-018,recovery,15,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:38:34.928430+00:00,ED-MAIN-NETEM,run-018,post_recovery,16,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:39:29.106232+00:00,ED-MAIN-NETEM,run-018,post_recovery,17,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,1
2026-04-20T03:40:23.232452+00:00,ED-MAIN-NETEM,run-018,post_recovery,18,tc_netem,mid,0,150,5.0,30,20,as101brd-router0-10.101.0.254,2
